date,precip,temp_avg,temp_min,precip_5days_sum,precip_10days_sum,daily_index,cumulative_index
2025-07-17,0.0,10.336237312012997,8.574379821393507,1.040180480052447,1.0401804800524612,0,139
2025-07-18,5.113859808203212,10.611030744956508,8.534023491241669,0.7098355866073561,1.0401804800524612,1,140
2025-07-19,0.0,10.01358726629428,6.513638132923063,5.1138598082032045,6.154040288255673,0,140
2025-07-20,0.0,9.772463407056705,5.940966566553698,5.1138598082032045,6.154040288255673,0,140
2025-07-21,0.0,10.263904010124918,6.553291503138553,5.1138598082032045,6.154040288255673,0,140
2025-07-22,5.382098778175675,10.454650249521194,8.126343963431111,5.1138598082032045,6.154040288255673,1,141
2025-07-23,0.0,10.147156151985484,6.120522495485716,10.49595858637888,11.205794172986257,0,141
2025-07-24,0.0,10.666272511672219,5.182387000509777,5.382098778175668,10.495958586378894,0,141
2025-07-25,0.0,10.645856299890227,6.342008329187593,5.382098778175668,10.495958586378894,0,141
2025-07-26,0.0,10.450922562541223,6.397956454678933,5.382098778175668,10.495958586378894,0,141
2025-07-27,0.0,10.727751616312048,6.622494430062204,5.382098778175668,10.495958586378894,0,141
2025-07-28,0.0,10.328489725844747,6.03396917379132,0.0,10.495958586378894,0,141
2025-07-29,16.37279611519086,9.676442930433495,6.310429449501271,0.0,5.382098778175682,0,141
2025-07-30,0.0,9.394029419777041,4.902190432758459,16.37279611519085,21.75489489336654,0,141
2025-07-31,0.0,9.821998026785877,4.048424429263719,16.37279611519085,21.75489489336654,0,141
2025-08-01,0.0,9.591963120626474,4.850073510895754,16.37279611519085,21.75489489336654,0,141
2025-08-02,0.0,9.623441202735535,5.413795845463653,16.37279611519085,16.372796115190866,0,141
2025-08-03,0.0,9.887039194966803,6.727145155420885,16.37279611519085,16.372796115190866,0,141
2025-08-04,0.0,9.777628027318144,7.802120798938688,0.0,16.372796115190866,0,141
2025-08-05,0.0,10.116775279175101,7.0980277775219065,0.0,16.372796115190866,0,141
2025-08-06,0.0,9.704651677033723,6.2287615314220375,0.0,16.372796115190866,0,141
2025-08-07,43.6781521855204,9.6517294141982,5.406875264869598,0.0,16.372796115190866,0,141
2025-08-08,43.6781521855204,10.065186137073454,7.672351515668026,43.678152185520396,60.05094830071127,2,143
2025-08-09,0.0,9.627891990773605,6.226652171776777,87.3563043710408,87.3563043710408,2,145
2025-08-10,24.760781218220774,10.425713723460603,7.854877918171439,87.3563043710408,87.3563043710408,2,147
2025-08-11,0.0,9.973738866682083,7.221209774377201,112.11708558926158,112.11708558926159,2,149
2025-08-12,0.0,9.56814956904958,6.07901657392398,112.11708558926158,112.11708558926159,2,151
